Airline,Airline ID,Source airport,Destination airport,City_source,Country_source,City_destination,Country_destination,Latitude_source,Longitude_source,Latitude_destination,Longitude_destination
4U,2548,DUS,DUB,Duesseldorf,Germany,Dublin,Ireland,51.289501,6.766780000000001,53.421299,-6.27007
4U,2548,DUS,GVA,Duesseldorf,Germany,Geneva,Switzerland,51.289501,6.766780000000001,46.23809814453125,6.108950138092041
4U,2548,DUS,HDF,Duesseldorf,Germany,Heringsdorf,Germany,51.289501,6.766780000000001,53.8787002563,14.152299881
4U,2548,DUS,HER,Duesseldorf,Germany,Heraklion,Greece,51.289501,6.766780000000001,35.3396987915,25.1802997589
4U,2548,DUS,IBZ,Duesseldorf,Germany,Ibiza,Spain,51.289501,6.766780000000001,38.8728981018,1.3731199502899998
4U,2548,DUS,KTW,Duesseldorf,Germany,Katowice,Poland,51.289501,6.766780000000001,50.4743,19.08
4U,2548,DUS,LEJ,Duesseldorf,Germany,Leipzig,Germany,51.289501,6.766780000000001,51.423889,12.236389
4U,2548,DUS,LYS,Duesseldorf,Germany,Lyon,France,51.289501,6.766780000000001,45.725556,5.081111
4U,2548,DUS,MAD,Duesseldorf,Germany,Madrid,Spain,51.289501,6.766780000000001,40.471926,-3.56264
4U,2548,DUS,MPL,Duesseldorf,Germany,Montpellier,France,51.289501,6.766780000000001,43.57619857788086,3.96301007270813
4U,2548,DUS,MXP,Duesseldorf,Germany,Milano,Italy,51.289501,6.766780000000001,45.6306,8.728110000000001
4U,2548,DUS,NQY,Duesseldorf,Germany,Newquai,United Kingdom,51.289501,6.766780000000001,50.44060134887695,-4.995409965515137
4U,2548,DUS,NUE,Duesseldorf,Germany,Nuernberg,Germany,51.289501,6.766780000000001,49.498699,11.078056
4U,2548,DUS,OLB,Duesseldorf,Germany,Olbia,Italy,51.289501,6.766780000000001,40.898701,9.51763
4U,2548,DUS,PMI,Duesseldorf,Germany,Palma de Mallorca,Spain,51.289501,6.766780000000001,39.551700592,2.73881006241
4U,2548,DUS,POZ,Duesseldorf,Germany,Poznan,Poland,51.289501,6.766780000000001,52.4210014343,16.8262996674
4U,2548,DUS,PRG,Duesseldorf,Germany,Prague,Czech Republic,51.289501,6.766780000000001,50.1008,14.26
4U,2548,DUS,PRN,Duesseldorf,Germany,Pristina,Serbia,51.289501,6.766780000000001,42.5728,21.035801
4U,2548,DUS,SKG,Duesseldorf,Germany,Thessaloniki,Greece,51.289501,6.766780000000001,40.51969909667969,22.97089958190918
4U,2548,DUS,SPU,Duesseldorf,Germany,Split,Croatia,51.289501,6.766780000000001,43.53889846801758,16.29800033569336
4U,2548,DUS,SUF,Duesseldorf,Germany,Lamezia,Italy,51.289501,6.766780000000001,38.905399,16.2423
4U,2548,DUS,TRN,Duesseldorf,Germany,Torino,Italy,51.289501,6.766780000000001,45.200802,7.64963
4U,2548,DUS,VCE,Duesseldorf,Germany,Venice,Italy,51.289501,6.766780000000001,45.505299,12.3519
4U,2548,DUS,WAW,Duesseldorf,Germany,Warsaw,Poland,51.289501,6.766780000000001,52.1656990051,20.9671001434
4U,2548,DUS,WRO,Duesseldorf,Germany,Wroclaw,Poland,51.289501,6.766780000000001,51.10269927979999,16.885799408
4U,2548,DUS,ZAD,Duesseldorf,Germany,Zadar,Croatia,51.289501,6.766780000000001,44.108299,15.3467
4U,2548,EDI,CGN,Edinburgh,United Kingdom,Cologne,Germany,55.95000076293945,-3.372499942779541,50.8658981323,7.1427397728
4U,2548,FAO,CGN,Faro,Portugal,Cologne,Germany,37.0144004822,-7.965909957889999,50.8658981323,7.1427397728
4U,2548,FAO,HAM,Faro,Portugal,Hamburg,Germany,37.0144004822,-7.965909957889999,53.630401611328,9.988229751586902
4U,2548,FAO,STR,Faro,Portugal,Stuttgart,Germany,37.0144004822,-7.965909957889999,48.6898994446,9.22196006775
4U,2548,FCO,CGN,Rome,Italy,Cologne,Germany,41.8002778,12.2388889,50.8658981323,7.1427397728
4U,2548,FCO,HAJ,Rome,Italy,Hannover,Germany,41.8002778,12.2388889,52.461101532,9.68507957458
4U,2548,FCO,HAM,Rome,Italy,Hamburg,Germany,41.8002778,12.2388889,53.630401611328,9.988229751586902
4U,2548,FCO,STR,Rome,Italy,Stuttgart,Germany,41.8002778,12.2388889,48.6898994446,9.22196006775
4U,2548,FCO,TXL,Rome,Italy,Berlin,Germany,41.8002778,12.2388889,52.5597,13.2877
4U,2548,FDH,CGN,Friedrichshafen,Germany,Cologne,Germany,47.671298980699994,9.511489868160002,50.8658981323,7.1427397728
4U,2548,FKB,HAM,Karlsruhe/Baden-Baden,Germany,Hamburg,Germany,48.7793998718,8.08049964905,53.630401611328,9.988229751586902
4U,2548,FMM,HAM,Memmingen,Germany,Hamburg,Germany,47.9888000488,10.2395000458,53.630401611328,9.988229751586902
4U,2548,FMM,TXL,Memmingen,Germany,Berlin,Germany,47.9888000488,10.2395000458,52.5597,13.2877
4U,2548,FRA,HDF,Frankfurt,Germany,Heringsdorf,Germany,50.033333,8.570556,53.8787002563,14.152299881
4U,2548,GVA,DUS,Geneva,Switzerland,Duesseldorf,Germany,46.23809814453125,6.108950138092041,51.289501,6.766780000000001
4U,2548,GVA,HAM,Geneva,Switzerland,Hamburg,Germany,46.23809814453125,6.108950138092041,53.630401611328,9.988229751586902
4U,2548,HAJ,BCN,Hannover,Germany,Barcelona,Spain,52.461101532,9.68507957458,41.2971,2.07846
4U,2548,HAJ,CTA,Hannover,Germany,Catania,Italy,52.461101532,9.68507957458,37.466801,15.0664
4U,2548,HAJ,DBV,Hannover,Germany,Dubrovnik,Croatia,52.461101532,9.68507957458,42.5614013671875,18.268199920654297
4U,2548,HAJ,FCO,Hannover,Germany,Rome,Italy,52.461101532,9.68507957458,41.8002778,12.2388889
4U,2548,HAJ,HER,Hannover,Germany,Heraklion,Greece,52.461101532,9.68507957458,35.3396987915,25.1802997589
4U,2548,HAJ,MXP,Hannover,Germany,Milano,Italy,52.461101532,9.68507957458,45.6306,8.728110000000001
4U,2548,HAJ,NAP,Hannover,Germany,Naples,Italy,52.461101532,9.68507957458,40.886002000000005,14.2908
4U,2548,HAJ,PMI,Hannover,Germany,Palma de Mallorca,Spain,52.461101532,9.68507957458,39.551700592,2.73881006241
4U,2548,HAJ,PRN,Hannover,Germany,Pristina,Serbia,52.461101532,9.68507957458,42.5728,21.035801
4U,2548,HAJ,SAW,Hannover,Germany,Istanbul,Turkey,52.461101532,9.68507957458,40.898601532,29.3092002869
4U,2548,HAJ,SKG,Hannover,Germany,Thessaloniki,Greece,52.461101532,9.68507957458,40.51969909667969,22.97089958190918
4U,2548,HAJ,SPU,Hannover,Germany,Split,Croatia,52.461101532,9.68507957458,43.53889846801758,16.29800033569336
4U,2548,HAJ,STN,Hannover,Germany,London,United Kingdom,52.461101532,9.68507957458,51.8849983215,0.234999999404
4U,2548,HAJ,STR,Hannover,Germany,Stuttgart,Germany,52.461101532,9.68507957458,48.6898994446,9.22196006775
4U,2548,HAJ,SUF,Hannover,Germany,Lamezia,Italy,52.461101532,9.68507957458,38.905399,16.2423
4U,2548,HAJ,VCE,Hannover,Germany,Venice,Italy,52.461101532,9.68507957458,45.505299,12.3519
4U,2548,HAJ,VIE,Hannover,Germany,Vienna,Austria,52.461101532,9.68507957458,48.110298156738,16.569700241089002
4U,2548,HAM,AMS,Hamburg,Germany,Amsterdam,Netherlands,53.630401611328,9.988229751586902,52.308601,4.76389
4U,2548,HAM,ARN,Hamburg,Germany,Stockholm,Sweden,53.630401611328,9.988229751586902,59.65190124511699,17.918600082397
4U,2548,HAM,BCN,Hamburg,Germany,Barcelona,Spain,53.630401611328,9.988229751586902,41.2971,2.07846
4U,2548,HAM,BGO,Hamburg,Germany,Bergen,Norway,53.630401611328,9.988229751586902,60.29339981,5.218140125
4U,2548,HAM,BHX,Hamburg,Germany,Birmingham,United Kingdom,53.630401611328,9.988229751586902,52.4538993835,-1.7480299472799998
4U,2548,HAM,BIA,Hamburg,Germany,Bastia,France,53.630401611328,9.988229751586902,42.55270004272461,9.48373031616211
4U,2548,HAM,BUD,Hamburg,Germany,Budapest,Hungary,53.630401611328,9.988229751586902,47.429759999999995,19.261093
4U,2548,HAM,CDG,Hamburg,Germany,Paris,France,53.630401611328,9.988229751586902,49.012798,2.55
4U,2548,HAM,CGN,Hamburg,Germany,Cologne,Germany,53.630401611328,9.988229751586902,50.8658981323,7.1427397728
4U,2548,HAM,CTA,Hamburg,Germany,Catania,Italy,53.630401611328,9.988229751586902,37.466801,15.0664
4U,2548,HAM,DBV,Hamburg,Germany,Dubrovnik,Croatia,53.630401611328,9.988229751586902,42.5614013671875,18.268199920654297
4U,2548,HAM,FAO,Hamburg,Germany,Faro,Portugal,53.630401611328,9.988229751586902,37.0144004822,-7.965909957889999
4U,2548,HAM,FCO,Hamburg,Germany,Rome,Italy,53.630401611328,9.988229751586902,41.8002778,12.2388889
4U,2548,HAM,FKB,Hamburg,Germany,Karlsruhe/Baden-Baden,Germany,53.630401611328,9.988229751586902,48.7793998718,8.08049964905
4U,2548,HAM,FMM,Hamburg,Germany,Memmingen,Germany,53.630401611328,9.988229751586902,47.9888000488,10.2395000458
4U,2548,HAM,GVA,Hamburg,Germany,Geneva,Switzerland,53.630401611328,9.988229751586902,46.23809814453125,6.108950138092041
4U,2548,HAM,HER,Hamburg,Germany,Heraklion,Greece,53.630401611328,9.988229751586902,35.3396987915,25.1802997589
4U,2548,HAM,KLU,Hamburg,Germany,Klagenfurt,Austria,53.630401611328,9.988229751586902,46.642502,14.3377
4U,2548,HAM,LHR,Hamburg,Germany,London,United Kingdom,53.630401611328,9.988229751586902,51.4706,-0.461941
4U,2548,HAM,MAD,Hamburg,Germany,Madrid,Spain,53.630401611328,9.988229751586902,40.471926,-3.56264
4U,2548,HAM,MAN,Hamburg,Germany,Manchester,United Kingdom,53.630401611328,9.988229751586902,53.35369873046875,-2.2749500274658203
4U,2548,HAM,MXP,Hamburg,Germany,Milano,Italy,53.630401611328,9.988229751586902,45.6306,8.728110000000001
4U,2548,HAM,NAP,Hamburg,Germany,Naples,Italy,53.630401611328,9.988229751586902,40.886002000000005,14.2908
4U,2548,HAM,NCE,Hamburg,Germany,Nice,France,53.630401611328,9.988229751586902,43.658401489300005,7.215869903560001
4U,2548,HAM,NUE,Hamburg,Germany,Nuernberg,Germany,53.630401611328,9.988229751586902,49.498699,11.078056
4U,2548,HAM,OLB,Hamburg,Germany,Olbia,Italy,53.630401611328,9.988229751586902,40.898701,9.51763
4U,2548,HAM,OSL,Hamburg,Germany,Oslo,Norway,53.630401611328,9.988229751586902,60.121,11.0502
4U,2548,HAM,PMI,Hamburg,Germany,Palma de Mallorca,Spain,53.630401611328,9.988229751586902,39.551700592,2.73881006241
4U,2548,HAM,PRG,Hamburg,Germany,Prague,Czech Republic,53.630401611328,9.988229751586902,50.1008,14.26
4U,2548,HAM,PRN,Hamburg,Germany,Pristina,Serbia,53.630401611328,9.988229751586902,42.5728,21.035801
4U,2548,HAM,RJK,Hamburg,Germany,Rijeka,Croatia,53.630401611328,9.988229751586902,45.21689987182617,14.570300102233888
4U,2548,HAM,SAW,Hamburg,Germany,Istanbul,Turkey,53.630401611328,9.988229751586902,40.898601532,29.3092002869
4U,2548,HAM,SKG,Hamburg,Germany,Thessaloniki,Greece,53.630401611328,9.988229751586902,40.51969909667969,22.97089958190918
4U,2548,HAM,SPU,Hamburg,Germany,Split,Croatia,53.630401611328,9.988229751586902,43.53889846801758,16.29800033569336
4U,2548,HAM,STR,Hamburg,Germany,Stuttgart,Germany,53.630401611328,9.988229751586902,48.6898994446,9.22196006775
4U,2548,HAM,TLS,Hamburg,Germany,Toulouse,France,53.630401611328,9.988229751586902,43.629101,1.36382
4U,2548,HAM,VCE,Hamburg,Germany,Venice,Italy,53.630401611328,9.988229751586902,45.505299,12.3519
4U,2548,HAM,VIE,Hamburg,Germany,Vienna,Austria,53.630401611328,9.988229751586902,48.110298156738,16.569700241089002
4U,2548,HAM,VRN,Hamburg,Germany,Villafranca,Italy,53.630401611328,9.988229751586902,45.395699,10.8885
4U,2548,HAM,ZRH,Hamburg,Germany,Zurich,Switzerland,53.630401611328,9.988229751586902,47.464699,8.54917
4U,2548,HDF,CGN,Heringsdorf,Germany,Cologne,Germany,53.8787002563,14.152299881,50.8658981323,7.1427397728
4U,2548,HDF,DTM,Heringsdorf,Germany,Dortmund,Germany,53.8787002563,14.152299881,51.518299102799986,7.61223983765
4U,2548,HDF,DUS,Heringsdorf,Germany,Duesseldorf,Germany,53.8787002563,14.152299881,51.289501,6.766780000000001
4U,2548,HDF,FRA,Heringsdorf,Germany,Frankfurt,Germany,53.8787002563,14.152299881,50.033333,8.570556
4U,2548,HDF,STR,Heringsdorf,Germany,Stuttgart,Germany,53.8787002563,14.152299881,48.6898994446,9.22196006775
4U,2548,HEL,TXL,Helsinki,Finland,Berlin,Germany,60.317199707031,24.963300704956,52.5597,13.2877
4U,2548,HER,CGN,Heraklion,Greece,Cologne,Germany,35.3396987915,25.1802997589,50.8658981323,7.1427397728
4U,2548,HER,DUS,Heraklion,Greece,Duesseldorf,Germany,35.3396987915,25.1802997589,51.289501,6.766780000000001
4U,2548,HER,HAJ,Heraklion,Greece,Hannover,Germany,35.3396987915,25.1802997589,52.461101532,9.68507957458
4U,2548,HER,HAM,Heraklion,Greece,Hamburg,Germany,35.3396987915,25.1802997589,53.630401611328,9.988229751586902
4U,2548,HER,STR,Heraklion,Greece,Stuttgart,Germany,35.3396987915,25.1802997589,48.6898994446,9.22196006775
4U,2548,HER,TXL,Heraklion,Greece,Berlin,Germany,35.3396987915,25.1802997589,52.5597,13.2877
4U,2548,IBZ,CGN,Ibiza,Spain,Cologne,Germany,38.8728981018,1.3731199502899998,50.8658981323,7.1427397728
4U,2548,IBZ,DUS,Ibiza,Spain,Duesseldorf,Germany,38.8728981018,1.3731199502899998,51.289501,6.766780000000001
4U,2548,IBZ,STR,Ibiza,Spain,Stuttgart,Germany,38.8728981018,1.3731199502899998,48.6898994446,9.22196006775
4U,2548,IBZ,TXL,Ibiza,Spain,Berlin,Germany,38.8728981018,1.3731199502899998,52.5597,13.2877
4U,2548,JMK,CGN,Mykonos,Greece,Cologne,Germany,37.43510055541992,25.348100662231445,50.8658981323,7.1427397728
4U,2548,JTR,CGN,Thira,Greece,Cologne,Germany,36.39920043945313,25.47929954528809,50.8658981323,7.1427397728
4U,2548,KGS,CGN,Kos,Greece,Cologne,Germany,36.79330062866211,27.09169960021973,50.8658981323,7.1427397728
4U,2548,KLU,CGN,Klagenfurt,Austria,Cologne,Germany,46.642502,14.3377,50.8658981323,7.1427397728
4U,2548,KLU,HAM,Klagenfurt,Austria,Hamburg,Germany,46.642502,14.3377,53.630401611328,9.988229751586902
4U,2548,KLU,TXL,Klagenfurt,Austria,Berlin,Germany,46.642502,14.3377,52.5597,13.2877
4U,2548,KRK,STR,Krakow,Poland,Stuttgart,Germany,50.077702,19.7848,48.6898994446,9.22196006775
4U,2548,KTW,DUS,Katowice,Poland,Duesseldorf,Germany,50.4743,19.08,51.289501,6.766780000000001
4U,2548,KVA,CGN,Kavala,Greece,Cologne,Germany,40.91329956054688,24.619199752807617,50.8658981323,7.1427397728
4U,2548,KVA,STR,Kavala,Greece,Stuttgart,Germany,40.91329956054688,24.619199752807617,48.6898994446,9.22196006775
4U,2548,LEJ,CGN,Leipzig,Germany,Cologne,Germany,51.423889,12.236389,50.8658981323,7.1427397728
4U,2548,LEJ,DUS,Leipzig,Germany,Duesseldorf,Germany,51.423889,12.236389,51.289501,6.766780000000001
4U,2548,LEJ,STR,Leipzig,Germany,Stuttgart,Germany,51.423889,12.236389,48.6898994446,9.22196006775
4U,2548,LHR,CGN,London,United Kingdom,Cologne,Germany,51.4706,-0.461941,50.8658981323,7.1427397728
4U,2548,LHR,HAM,London,United Kingdom,Hamburg,Germany,51.4706,-0.461941,53.630401611328,9.988229751586902
4U,2548,LHR,STR,London,United Kingdom,Stuttgart,Germany,51.4706,-0.461941,48.6898994446,9.22196006775
4U,2548,LHR,TXL,London,United Kingdom,Berlin,Germany,51.4706,-0.461941,52.5597,13.2877
4U,2548,LIN,TXL,Milan,Italy,Berlin,Germany,45.445099,9.27674,52.5597,13.2877
4U,2548,LIS,CGN,Lisbon,Portugal,Cologne,Germany,38.7813,-9.13592,50.8658981323,7.1427397728
4U,2548,LIS,STR,Lisbon,Portugal,Stuttgart,Germany,38.7813,-9.13592,48.6898994446,9.22196006775
4U,2548,LYS,DUS,Lyon,France,Duesseldorf,Germany,45.725556,5.081111,51.289501,6.766780000000001
4U,2548,MAD,DUS,Madrid,Spain,Duesseldorf,Germany,40.471926,-3.56264,51.289501,6.766780000000001
4U,2548,MAD,HAM,Madrid,Spain,Hamburg,Germany,40.471926,-3.56264,53.630401611328,9.988229751586902
4U,2548,MAN,CGN,Manchester,United Kingdom,Cologne,Germany,53.35369873046875,-2.2749500274658203,50.8658981323,7.1427397728
4U,2548,MAN,HAM,Manchester,United Kingdom,Hamburg,Germany,53.35369873046875,-2.2749500274658203,53.630401611328,9.988229751586902
4U,2548,MPL,DUS,Montpellier,France,Duesseldorf,Germany,43.57619857788086,3.96301007270813,51.289501,6.766780000000001
4U,2548,MUC,DTM,Munich,Germany,Dortmund,Germany,48.353802,11.7861,51.518299102799986,7.61223983765
4U,2548,MXP,CGN,Milano,Italy,Cologne,Germany,45.6306,8.728110000000001,50.8658981323,7.1427397728
4U,2548,MXP,DUS,Milano,Italy,Duesseldorf,Germany,45.6306,8.728110000000001,51.289501,6.766780000000001
4U,2548,MXP,HAJ,Milano,Italy,Hannover,Germany,45.6306,8.728110000000001,52.461101532,9.68507957458
4U,2548,MXP,HAM,Milano,Italy,Hamburg,Germany,45.6306,8.728110000000001,53.630401611328,9.988229751586902
4U,2548,MXP,STR,Milano,Italy,Stuttgart,Germany,45.6306,8.728110000000001,48.6898994446,9.22196006775
4U,2548,NAP,CGN,Naples,Italy,Cologne,Germany,40.886002000000005,14.2908,50.8658981323,7.1427397728
4U,2548,NAP,HAJ,Naples,Italy,Hannover,Germany,40.886002000000005,14.2908,52.461101532,9.68507957458
4U,2548,NAP,HAM,Naples,Italy,Hamburg,Germany,40.886002000000005,14.2908,53.630401611328,9.988229751586902
4U,2548,NAP,STR,Naples,Italy,Stuttgart,Germany,40.886002000000005,14.2908,48.6898994446,9.22196006775
4U,2548,NCE,CGN,Nice,France,Cologne,Germany,43.658401489300005,7.215869903560001,50.8658981323,7.1427397728
4U,2548,NCE,HAM,Nice,France,Hamburg,Germany,43.658401489300005,7.215869903560001,53.630401611328,9.988229751586902
4U,2548,NCE,TXL,Nice,France,Berlin,Germany,43.658401489300005,7.215869903560001,52.5597,13.2877
4U,2548,NQY,DUS,Newquai,United Kingdom,Duesseldorf,Germany,50.44060134887695,-4.995409965515137,51.289501,6.766780000000001
4U,2548,NUE,DUS,Nuernberg,Germany,Duesseldorf,Germany,49.498699,11.078056,51.289501,6.766780000000001
4U,2548,NUE,HAM,Nuernberg,Germany,Hamburg,Germany,49.498699,11.078056,53.630401611328,9.988229751586902
4U,2548,NUE,TXL,Nuernberg,Germany,Berlin,Germany,49.498699,11.078056,52.5597,13.2877
4U,2548,OLB,CGN,Olbia,Italy,Cologne,Germany,40.898701,9.51763,50.8658981323,7.1427397728
4U,2548,OLB,DUS,Olbia,Italy,Duesseldorf,Germany,40.898701,9.51763,51.289501,6.766780000000001
4U,2548,OLB,HAM,Olbia,Italy,Hamburg,Germany,40.898701,9.51763,53.630401611328,9.988229751586902
4U,2548,OLB,STR,Olbia,Italy,Stuttgart,Germany,40.898701,9.51763,48.6898994446,9.22196006775
4U,2548,OSL,HAM,Oslo,Norway,Hamburg,Germany,60.121,11.0502,53.630401611328,9.988229751586902
4U,2548,PMI,CGN,Palma de Mallorca,Spain,Cologne,Germany,39.551700592,2.73881006241,50.8658981323,7.1427397728
4U,2548,PMI,DTM,Palma de Mallorca,Spain,Dortmund,Germany,39.551700592,2.73881006241,51.518299102799986,7.61223983765
4U,2548,PMI,DUS,Palma de Mallorca,Spain,Duesseldorf,Germany,39.551700592,2.73881006241,51.289501,6.766780000000001
4U,2548,PMI,HAJ,Palma de Mallorca,Spain,Hannover,Germany,39.551700592,2.73881006241,52.461101532,9.68507957458
4U,2548,PMI,HAM,Palma de Mallorca,Spain,Hamburg,Germany,39.551700592,2.73881006241,53.630401611328,9.988229751586902
4U,2548,PMI,STR,Palma de Mallorca,Spain,Stuttgart,Germany,39.551700592,2.73881006241,48.6898994446,9.22196006775
4U,2548,PMI,TXL,Palma de Mallorca,Spain,Berlin,Germany,39.551700592,2.73881006241,52.5597,13.2877
4U,2548,PMO,CGN,Palermo,Italy,Cologne,Germany,38.175999,13.091,50.8658981323,7.1427397728
4U,2548,POZ,DUS,Poznan,Poland,Duesseldorf,Germany,52.4210014343,16.8262996674,51.289501,6.766780000000001
4U,2548,PRG,CGN,Prague,Czech Republic,Cologne,Germany,50.1008,14.26,50.8658981323,7.1427397728
4U,2548,PRG,DUS,Prague,Czech Republic,Duesseldorf,Germany,50.1008,14.26,51.289501,6.766780000000001
4U,2548,PRG,HAM,Prague,Czech Republic,Hamburg,Germany,50.1008,14.26,53.630401611328,9.988229751586902
4U,2548,PRN,DUS,Pristina,Serbia,Duesseldorf,Germany,42.5728,21.035801,51.289501,6.766780000000001
4U,2548,PRN,HAJ,Pristina,Serbia,Hannover,Germany,42.5728,21.035801,52.461101532,9.68507957458
4U,2548,PRN,HAM,Pristina,Serbia,Hamburg,Germany,42.5728,21.035801,53.630401611328,9.988229751586902
4U,2548,PRN,STR,Pristina,Serbia,Stuttgart,Germany,42.5728,21.035801,48.6898994446,9.22196006775
4U,2548,PRN,TXL,Pristina,Serbia,Berlin,Germany,42.5728,21.035801,52.5597,13.2877
4U,2548,PSA,CGN,Pisa,Italy,Cologne,Germany,43.683899,10.3927,50.8658981323,7.1427397728
4U,2548,PUY,CGN,Pula,Croatia,Cologne,Germany,44.89350128173828,13.922200202941896,50.8658981323,7.1427397728
4U,2548,RHO,CGN,Rhodos,Greece,Cologne,Germany,36.40539932250977,28.086200714111328,50.8658981323,7.1427397728
4U,2548,RJK,CGN,Rijeka,Croatia,Cologne,Germany,45.21689987182617,14.570300102233888,50.8658981323,7.1427397728
4U,2548,RJK,HAM,Rijeka,Croatia,Hamburg,Germany,45.21689987182617,14.570300102233888,53.630401611328,9.988229751586902
4U,2548,RJK,STR,Rijeka,Croatia,Stuttgart,Germany,45.21689987182617,14.570300102233888,48.6898994446,9.22196006775
4U,2548,RLG,CGN,Laage,Germany,Cologne,Germany,53.9182014465,12.2783002853,50.8658981323,7.1427397728
4U,2548,RLG,STR,Laage,Germany,Stuttgart,Germany,53.9182014465,12.2783002853,48.6898994446,9.22196006775
4U,2548,SAW,CGN,Istanbul,Turkey,Cologne,Germany,40.898601532,29.3092002869,50.8658981323,7.1427397728
4U,2548,SAW,DTM,Istanbul,Turkey,Dortmund,Germany,40.898601532,29.3092002869,51.518299102799986,7.61223983765
4U,2548,SAW,HAJ,Istanbul,Turkey,Hannover,Germany,40.898601532,29.3092002869,52.461101532,9.68507957458
4U,2548,SAW,HAM,Istanbul,Turkey,Hamburg,Germany,40.898601532,29.3092002869,53.630401611328,9.988229751586902
4U,2548,SAW,STR,Istanbul,Turkey,Stuttgart,Germany,40.898601532,29.3092002869,48.6898994446,9.22196006775
4U,2548,SAW,TXL,Istanbul,Turkey,Berlin,Germany,40.898601532,29.3092002869,52.5597,13.2877
4U,2548,SJJ,CGN,Sarajevo,Bosnia and Herzegovina,Cologne,Germany,43.82460021972656,18.331499099731445,50.8658981323,7.1427397728
4U,2548,SJJ,STR,Sarajevo,Bosnia and Herzegovina,Stuttgart,Germany,43.82460021972656,18.331499099731445,48.6898994446,9.22196006775
4U,2548,SJJ,TXL,Sarajevo,Bosnia and Herzegovina,Berlin,Germany,43.82460021972656,18.331499099731445,52.5597,13.2877
4U,2548,SKG,CGN,Thessaloniki,Greece,Cologne,Germany,40.51969909667969,22.97089958190918,50.8658981323,7.1427397728
4U,2548,SKG,DUS,Thessaloniki,Greece,Duesseldorf,Germany,40.51969909667969,22.97089958190918,51.289501,6.766780000000001
4U,2548,SKG,HAJ,Thessaloniki,Greece,Hannover,Germany,40.51969909667969,22.97089958190918,52.461101532,9.68507957458
4U,2548,SKG,HAM,Thessaloniki,Greece,Hamburg,Germany,40.51969909667969,22.97089958190918,53.630401611328,9.988229751586902
4U,2548,SKG,STR,Thessaloniki,Greece,Stuttgart,Germany,40.51969909667969,22.97089958190918,48.6898994446,9.22196006775
4U,2548,SPU,CGN,Split,Croatia,Cologne,Germany,43.53889846801758,16.29800033569336,50.8658981323,7.1427397728
