Source Airport IATA,Destination Airport IATA,Source City,Source Country,Destination City,Destination Country,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance,Estimated Cost
ZRH,PMI,Zurich,Switzerland,Palma de Mallorca,Spain,47.464699,8.54917,39.551700592,2.73881006241,996.1875707085138,225
ZRH,PRG,Zurich,Switzerland,Prague,Czech Republic,47.464699,8.54917,50.1008,14.26,510.6496277454133,123
ZRH,PRN,Zurich,Switzerland,Pristina,Serbia,47.464699,8.54917,42.5728,21.035801,1120.222553119081,272
ZRH,SKP,Zurich,Switzerland,Skopje,Macedonia,47.464699,8.54917,41.961601,21.621401,1198.2981048409072,289
ZRH,SPU,Zurich,Switzerland,Split,Croatia,47.464699,8.54917,43.53889846801758,16.29800033569336,744.5740878784782,174
ZRH,STR,Zurich,Switzerland,Stuttgart,Germany,47.464699,8.54917,48.6898994446,9.22196006775,145.11416226507035,53
ZRH,TXL,Zurich,Switzerland,Berlin,Germany,47.464699,8.54917,52.5597,13.2877,659.6807754965574,157
ZRH,VCE,Zurich,Switzerland,Venice,Italy,47.464699,8.54917,45.505299,12.3519,363.571411968907,95
ZRH,VIE,Zurich,Switzerland,Vienna,Austria,47.464699,8.54917,48.110298156738,16.569700241089002,603.2164893813414,146
ZRH,VLC,Zurich,Switzerland,Valencia,Spain,47.464699,8.54917,39.4893,-0.481625,1146.185406743572,278
ZRH,WAW,Zurich,Switzerland,Warsaw,Poland,47.464699,8.54917,52.1656990051,20.9671001434,1030.993681423425,252
ZRH,ZAG,Zurich,Switzerland,Zagreb,Croatia,47.464699,8.54917,45.742900848400005,16.0687999725,605.2321382968404,147
MUC,MAD,Munich,Germany,Madrid,Spain,48.353802,11.7861,40.471926,-3.56264,1496.9701537711285,355
AAL,OSL,Aalborg,Denmark,Oslo,Norway,57.0927589138,9.84924316406,60.121,11.0502,343.8201709879387,91
OLA,OSL,Orland,Norway,Oslo,Norway,63.69889831542969,9.604000091552734,60.121,11.0502,404.9587322487111,102
OSL,AAL,Oslo,Norway,Aalborg,Denmark,60.121,11.0502,57.0927589138,9.84924316406,343.8201709879387,91
OSL,OLA,Oslo,Norway,Orland,Norway,60.121,11.0502,63.69889831542969,9.604000091552734,404.9587322487111,102
OSL,VDB,Oslo,Norway,Fagernes,Norway,60.121,11.0502,61.015598297119,9.2880601882935,138.43069680186895,52
VDB,OSL,Fagernes,Norway,Oslo,Norway,61.015598297119,9.2880601882935,60.121,11.0502,138.43069680186895,52
IEV,OZH,Kiev,Ukraine,Zaporozhye,Ukraine,50.40194,30.451940000000004,47.86700057983398,35.31570053100586,452.23863451220626,111
IEV,UDJ,Kiev,Ukraine,Uzhgorod,Ukraine,50.40194,30.451940000000004,48.6343002319336,22.263399124145508,622.5501973598601,150
OZH,IEV,Zaporozhye,Ukraine,Kiev,Ukraine,47.86700057983398,35.31570053100586,50.40194,30.451940000000004,452.23863451220626,111
UDJ,IEV,Uzhgorod,Ukraine,Kiev,Ukraine,48.6343002319336,22.263399124145508,50.40194,30.451940000000004,622.5501973598601,150
AMS,HEL,Amsterdam,Netherlands,Helsinki,Finland,52.308601,4.76389,60.317199707031,24.963300704956,1521.3038023878014,406
AMS,ZRH,Amsterdam,Netherlands,Zurich,Switzerland,52.308601,4.76389,47.464699,8.54917,602.8328984904839,146
CDG,HEL,Paris,France,Helsinki,Finland,49.012798,2.55,60.317199707031,24.963300704956,1895.5584206947424,499
HEL,CDG,Helsinki,Finland,Paris,France,60.317199707031,24.963300704956,49.012798,2.55,1895.5584206947424,499
HEL,LHR,Helsinki,Finland,London,United Kingdom,60.317199707031,24.963300704956,51.4706,-0.461941,1847.9556424748232,487
LHR,HEL,London,United Kingdom,Helsinki,Finland,51.4706,-0.461941,60.317199707031,24.963300704956,1847.9556424748232,487
BSL,CDG,Mulhouse,France,Paris,France,47.59,7.5291667,49.012798,2.55,400.74152414369814,102
CDG,BSL,Paris,France,Mulhouse,France,49.012798,2.55,47.59,7.5291667,400.74152414369814,102
ATH,HER,Athens,Greece,Heraklion,Greece,37.9364013672,23.944499969499997,35.3396987915,25.1802997589,309.06864048046543,84
HER,ATH,Heraklion,Greece,Athens,Greece,35.3396987915,25.1802997589,37.9364013672,23.944499969499997,309.06864048046543,84
RHO,ATH,Rhodos,Greece,Athens,Greece,36.40539932250977,28.086200714111328,37.9364013672,23.944499969499997,404.4834472444438,102
AMS,BCN,Amsterdam,Netherlands,Barcelona,Spain,52.308601,4.76389,41.2971,2.07846,1241.1362442046454,299
AMS,BLQ,Amsterdam,Netherlands,Bologna,Italy,52.308601,4.76389,44.5354,11.2887,988.4641673314017,223
AMS,CDG,Amsterdam,Netherlands,Paris,France,52.308601,4.76389,49.012798,2.55,398.2697830882958,101
AMS,CPH,Amsterdam,Netherlands,Copenhagen,Denmark,52.308601,4.76389,55.617900848389,12.656000137329,633.3847297968673,152
AMS,FCO,Amsterdam,Netherlands,Rome,Italy,52.308601,4.76389,41.8002778,12.2388889,1296.8207683725338,311
AMS,FRA,Amsterdam,Netherlands,Frankfurt,Germany,52.308601,4.76389,50.033333,8.570556,366.57324838925206,95
AMS,LHR,Amsterdam,Netherlands,London,United Kingdom,52.308601,4.76389,51.4706,-0.461941,370.44882883109966,96
AMS,MAD,Amsterdam,Netherlands,Madrid,Spain,52.308601,4.76389,40.471926,-3.56264,1460.653906107941,347
BCN,AMS,Barcelona,Spain,Amsterdam,Netherlands,41.2971,2.07846,52.308601,4.76389,1241.1362442046454,299
BLQ,AMS,Bologna,Italy,Amsterdam,Netherlands,44.5354,11.2887,52.308601,4.76389,988.4641673314017,223
CDG,AMS,Paris,France,Amsterdam,Netherlands,49.012798,2.55,52.308601,4.76389,398.2697830882958,101
CPH,AMS,Copenhagen,Denmark,Amsterdam,Netherlands,55.617900848389,12.656000137329,52.308601,4.76389,633.3847297968673,152
FCO,AMS,Rome,Italy,Amsterdam,Netherlands,41.8002778,12.2388889,52.308601,4.76389,1296.8207683725338,311
FRA,AMS,Frankfurt,Germany,Amsterdam,Netherlands,50.033333,8.570556,52.308601,4.76389,366.57324838925206,95
LHR,AMS,London,United Kingdom,Amsterdam,Netherlands,51.4706,-0.461941,52.308601,4.76389,370.44882883109966,96
MAD,AMS,Madrid,Spain,Amsterdam,Netherlands,40.471926,-3.56264,52.308601,4.76389,1460.653906107941,347
LHR,LIS,London,United Kingdom,Lisbon,Portugal,51.4706,-0.461941,38.7813,-9.13592,1563.9306140569583,416
LHR,WAW,London,United Kingdom,Warsaw,Poland,51.4706,-0.461941,52.1656990051,20.9671001434,1469.6046805608328,349
LIS,LHR,Lisbon,Portugal,London,United Kingdom,38.7813,-9.13592,51.4706,-0.461941,1563.9306140569583,416
WAW,LHR,Warsaw,Poland,London,United Kingdom,52.1656990051,20.9671001434,51.4706,-0.461941,1469.6046805608328,349
AOK,ATH,Karpathos,Greece,Athens,Greece,35.4213981628418,27.145999908447266,37.9364013672,23.944499969499997,399.5956791607877,101
AOK,KSJ,Karpathos,Greece,Kasos,Greece,35.4213981628418,27.145999908447266,35.4213981628,26.9099998474,21.38490748946843,30
AOK,RHO,Karpathos,Greece,Rhodos,Greece,35.4213981628418,27.145999908447266,36.40539932250977,28.086200714111328,138.34981803272728,52
ATH,AOK,Athens,Greece,Karpathos,Greece,37.9364013672,23.944499969499997,35.4213981628418,27.145999908447266,399.5956791607877,101
ATH,AXD,Athens,Greece,Alexandroupolis,Greece,37.9364013672,23.944499969499997,40.855899810791016,25.956300735473636,367.76440682355,95
ATH,BCN,Athens,Greece,Barcelona,Spain,37.9364013672,23.944499969499997,41.2971,2.07846,1904.507716526333,502
ATH,BEG,Athens,Greece,Belgrade,Serbia,37.9364013672,23.944499969499997,44.8184013367,20.3090991974,822.9362311953989,190
ATH,CDG,Athens,Greece,Paris,France,37.9364013672,23.944499969499997,49.012798,2.55,2108.652268711337,553
ATH,CFU,Athens,Greece,Kerkyra/corfu,Greece,37.9364013672,23.944499969499997,39.601898193359375,19.911699295043945,395.58991434386394,101
ATH,CHQ,Athens,Greece,Chania,Greece,37.9364013672,23.944499969499997,35.531700134277344,24.14970016479492,268.0148766055581,76
ATH,EFL,Athens,Greece,Keffallinia,Greece,37.9364013672,23.944499969499997,38.12009811401367,20.5004997253418,302.3298582660319,83
ATH,FCO,Athens,Greece,Rome,Italy,37.9364013672,23.944499969499997,41.8002778,12.2388889,1086.2821640529976,264
ATH,HER,Athens,Greece,Heraklion,Greece,37.9364013672,23.944499969499997,35.3396987915,25.1802997589,309.06864048046543,84
ATH,IOA,Athens,Greece,Ioannina,Greece,37.9364013672,23.944499969499997,39.6963996887207,20.82250022888184,333.8231356691435,89
ATH,JIK,Athens,Greece,Ikaria,Greece,37.9364013672,23.944499969499997,37.6827011108,26.3470993042,212.93865327884208,66
ATH,JKH,Athens,Greece,Chios,Greece,37.9364013672,23.944499969499997,38.34320068359375,26.14060020446777,197.31040687447444,63
ATH,JKL,Athens,Greece,Kalymnos,Greece,37.9364013672,23.944499969499997,36.9632987976,26.9405994415,285.74346812364405,80
ATH,JMK,Athens,Greece,Mykonos,Greece,37.9364013672,23.944499969499997,37.43510055541992,25.348100662231445,135.50639651139852,51
ATH,JNX,Athens,Greece,Cyclades Islands,Greece,37.9364013672,23.944499969499997,37.0811004639,25.3680992126,157.51788760222135,55
ATH,JSI,Athens,Greece,Skiathos,Greece,37.9364013672,23.944499969499997,39.177101135253906,23.503700256347656,143.18441256445232,53
ATH,JSY,Athens,Greece,Syros Island,Greece,37.9364013672,23.944499969499997,37.4227981567,24.9508991241,105.38274471760384,46
ATH,JTR,Athens,Greece,Thira,Greece,37.9364013672,23.944499969499997,36.39920043945313,25.47929954528809,218.42160617793624,67
ATH,JTY,Athens,Greece,Astypalaia,Greece,37.9364013672,23.944499969499997,36.5798988342,26.3757991791,262.76055482804907,75
ATH,KGS,Athens,Greece,Kos,Greece,37.9364013672,23.944499969499997,36.79330062866211,27.09169960021973,305.7819845069697,84
ATH,KIT,Athens,Greece,Kithira,Greece,37.9364013672,23.944499969499997,36.2742996216,23.0170001984,202.2904229844774,64
ATH,KVA,Athens,Greece,Kavala,Greece,37.9364013672,23.944499969499997,40.91329956054688,24.619199752807617,336.0472286184677,89
ATH,LHR,Athens,Greece,London,United Kingdom,37.9364013672,23.944499969499997,51.4706,-0.461941,2426.7664261240566,632
ATH,LRS,Athens,Greece,Leros,Greece,37.9364013672,23.944499969499997,37.184898,26.800301,265.21866414812064,76
ATH,LXS,Athens,Greece,Limnos,Greece,37.9364013672,23.944499969499997,39.917098999,25.236299514799995,246.96250391451537,72
ATH,LYS,Athens,Greece,Lyon,France,37.9364013672,23.944499969499997,45.725556,5.081111,1780.4788850441985,471
ATH,MAD,Athens,Greece,Madrid,Spain,37.9364013672,23.944499969499997,40.471926,-3.56264,2377.132784838005,620
ATH,MAN,Athens,Greece,Manchester,United Kingdom,37.9364013672,23.944499969499997,53.35369873046875,-2.2749500274658203,2636.64509309247,685
ATH,MJT,Athens,Greece,Mytilini,Greece,37.9364013672,23.944499969499997,39.0567016602,26.5983009338,262.3881097021189,75
ATH,MLO,Athens,Greece,Milos,Greece,37.9364013672,23.944499969499997,36.696899,24.4769,145.64531425588555,53
ATH,MRS,Athens,Greece,Marseille,France,37.9364013672,23.944499969499997,43.439271922,5.22142410278,1688.469697626758,448
ATH,MXP,Athens,Greece,Milano,Italy,37.9364013672,23.944499969499997,45.6306,8.728110000000001,1520.3497219597675,406
ATH,OTP,Athens,Greece,Bucharest,Romania,37.9364013672,23.944499969499997,44.5711111,26.085,759.05710748822,177
ATH,PAS,Athens,Greece,Paros,Greece,37.9364013672,23.944499969499997,37.020495,25.113195,144.93766260561097,53
ATH,RHO,Athens,Greece,Rhodos,Greece,37.9364013672,23.944499969499997,36.40539932250977,28.086200714111328,404.4834472444438,102
ATH,SKG,Athens,Greece,Thessaloniki,Greece,37.9364013672,23.944499969499997,40.51969909667969,22.97089958190918,299.23477256723174,82
ATH,SKU,Athens,Greece,Skiros,Greece,37.9364013672,23.944499969499997,38.9676017761,24.4871997833,124.02039325892709,49
ATH,SMI,Athens,Greece,Samos,Greece,37.9364013672,23.944499969499997,37.68999862670898,26.911699295043945,262.0797835406526,75
ATH,SOF,Athens,Greece,Sofia,Bulgaria,37.9364013672,23.944499969499997,42.69669342041016,23.411436080932617,531.242791966926,126
ATH,TIA,Athens,Greece,Tirana,Albania,37.9364013672,23.944499969499997,41.4146995544,19.7206001282,529.266524055543,126
ATH,ZTH,Athens,Greece,Zakynthos,Greece,37.9364013672,23.944499969499997,37.7509,20.8843,269.4921499473089,77
AXD,ATH,Alexandroupolis,Greece,Athens,Greece,40.855899810791016,25.956300735473636,37.9364013672,23.944499969499997,367.76440682355,95
BCN,ATH,Barcelona,Spain,Athens,Greece,41.2971,2.07846,37.9364013672,23.944499969499997,1904.507716526333,502
BEG,ATH,Belgrade,Serbia,Athens,Greece,44.8184013367,20.3090991974,37.9364013672,23.944499969499997,822.9362311953989,190
CDG,ATH,Paris,France,Athens,Greece,49.012798,2.55,37.9364013672,23.944499969499997,2108.652268711337,553
CFU,ATH,Kerkyra/corfu,Greece,Athens,Greece,39.601898193359375,19.911699295043945,37.9364013672,23.944499969499997,395.58991434386394,101
CHQ,ATH,Chania,Greece,Athens,Greece,35.531700134277344,24.14970016479492,37.9364013672,23.944499969499997,268.0148766055581,76
CHQ,SKG,Chania,Greece,Thessaloniki,Greece,35.531700134277344,24.14970016479492,40.51969909667969,22.97089958190918,564.1522802266161,133
EFL,ATH,Keffallinia,Greece,Athens,Greece,38.12009811401367,20.5004997253418,37.9364013672,23.944499969499997,302.3298582660319,83
FCO,ATH,Rome,Italy,Athens,Greece,41.8002778,12.2388889,37.9364013672,23.944499969499997,1086.2821640529976,264
HER,ATH,Heraklion,Greece,Athens,Greece,35.3396987915,25.1802997589,37.9364013672,23.944499969499997,309.06864048046543,84
HER,SKG,Heraklion,Greece,Thessaloniki,Greece,35.3396987915,25.1802997589,40.51969909667969,22.97089958190918,607.6517325318016,147
IOA,ATH,Ioannina,Greece,Athens,Greece,39.6963996887207,20.82250022888184,37.9364013672,23.944499969499997,333.8231356691435,89
JIK,ATH,Ikaria,Greece,Athens,Greece,37.6827011108,26.3470993042,37.9364013672,23.944499969499997,212.93865327884208,66
JKH,ATH,Chios,Greece,Athens,Greece,38.34320068359375,26.14060020446777,37.9364013672,23.944499969499997,197.31040687447444,63
JKL,ATH,Kalymnos,Greece,Athens,Greece,36.9632987976,26.9405994415,37.9364013672,23.944499969499997,285.74346812364405,80
JKL,KGS,Kalymnos,Greece,Kos,Greece,36.9632987976,26.9405994415,36.79330062866211,27.09169960021973,23.19370950179936,30
JKL,LRS,Kalymnos,Greece,Leros,Greece,36.9632987976,26.9405994415,37.184898,26.800301,27.605981783088957,31
JMK,ATH,Mykonos,Greece,Athens,Greece,37.43510055541992,25.348100662231445,37.9364013672,23.944499969499997,135.50639651139852,51
JNX,ATH,Cyclades Islands,Greece,Athens,Greece,37.0811004639,25.3680992126,37.9364013672,23.944499969499997,157.51788760222135,55
JSH,KSJ,Sitia,Greece,Kasos,Greece,35.21609878540039,26.101299285888672,35.4213981628,26.9099998474,76.84179288769052,40
JSI,ATH,Skiathos,Greece,Athens,Greece,39.177101135253906,23.503700256347656,37.9364013672,23.944499969499997,143.18441256445232,53
JSY,ATH,Syros Island,Greece,Athens,Greece,37.4227981567,24.9508991241,37.9364013672,23.944499969499997,105.38274471760384,46
JTR,ATH,Thira,Greece,Athens,Greece,36.39920043945313,25.47929954528809,37.9364013672,23.944499969499997,218.42160617793624,67
JTY,ATH,Astypalaia,Greece,Athens,Greece,36.5798988342,26.3757991791,37.9364013672,23.944499969499997,262.76055482804907,75
JTY,LRS,Astypalaia,Greece,Leros,Greece,36.5798988342,26.3757991791,37.184898,26.800301,77.14334447485963,40
KGS,ATH,Kos,Greece,Athens,Greece,36.79330062866211,27.09169960021973,37.9364013672,23.944499969499997,305.7819845069697,84
KGS,JKL,Kos,Greece,Kalymnos,Greece,36.79330062866211,27.09169960021973,36.9632987976,26.9405994415,23.19370950179936,30
KGS,RHO,Kos,Greece,Rhodos,Greece,36.79330062866211,27.09169960021973,36.40539932250977,28.086200714111328,98.70159025176896,44
KIT,ATH,Kithira,Greece,Athens,Greece,36.2742996216,23.0170001984,37.9364013672,23.944499969499997,202.2904229844774,64
KSJ,AOK,Kasos,Greece,Karpathos,Greece,35.4213981628,26.9099998474,35.4213981628418,27.145999908447266,21.38490748946843,30
KSJ,JSH,Kasos,Greece,Sitia,Greece,35.4213981628,26.9099998474,35.21609878540039,26.101299285888672,76.84179288769052,40
KVA,ATH,Kavala,Greece,Athens,Greece,40.91329956054688,24.619199752807617,37.9364013672,23.944499969499997,336.0472286184677,89
KZS,RHO,Kastelorizo,Greece,Rhodos,Greece,36.1417007446,29.5764007568,36.40539932250977,28.086200714111328,136.76828418303117,51
LHR,ATH,London,United Kingdom,Athens,Greece,51.4706,-0.461941,37.9364013672,23.944499969499997,2426.7664261240566,632
LRS,ATH,Leros,Greece,Athens,Greece,37.184898,26.800301,37.9364013672,23.944499969499997,265.21866414812064,76
LRS,JKL,Leros,Greece,Kalymnos,Greece,37.184898,26.800301,36.9632987976,26.9405994415,27.605981783088957,31
LRS,JTY,Leros,Greece,Astypalaia,Greece,37.184898,26.800301,36.5798988342,26.3757991791,77.14334447485963,40
LXS,ATH,Limnos,Greece,Athens,Greece,39.917098999,25.236299514799995,37.9364013672,23.944499969499997,246.96250391451537,72
LYS,ATH,Lyon,France,Athens,Greece,45.725556,5.081111,37.9364013672,23.944499969499997,1780.4788850441985,471
MAD,ATH,Madrid,Spain,Athens,Greece,40.471926,-3.56264,37.9364013672,23.944499969499997,2377.132784838005,620
MAN,ATH,Manchester,United Kingdom,Athens,Greece,53.35369873046875,-2.2749500274658203,37.9364013672,23.944499969499997,2636.64509309247,685
MJT,ATH,Mytilini,Greece,Athens,Greece,39.0567016602,26.5983009338,37.9364013672,23.944499969499997,262.3881097021189,75
MJT,SKG,Mytilini,Greece,Thessaloniki,Greece,39.0567016602,26.5983009338,40.51969909667969,22.97089958190918,349.99603490972817,92
MLO,ATH,Milos,Greece,Athens,Greece,36.696899,24.4769,37.9364013672,23.944499969499997,145.64531425588555,53
MRS,ATH,Marseille,France,Athens,Greece,43.439271922,5.22142410278,37.9364013672,23.944499969499997,1688.469697626758,448
MXP,ATH,Milano,Italy,Athens,Greece,45.6306,8.728110000000001,37.9364013672,23.944499969499997,1520.3497219597675,406
OTP,ATH,Bucharest,Romania,Athens,Greece,44.5711111,26.085,37.9364013672,23.944499969499997,759.05710748822,177
PAS,ATH,Paros,Greece,Athens,Greece,37.020495,25.113195,37.9364013672,23.944499969499997,144.93766260561097,53
RHO,AOK,Rhodos,Greece,Karpathos,Greece,36.40539932250977,28.086200714111328,35.4213981628418,27.145999908447266,138.34981803272728,52
RHO,ATH,Rhodos,Greece,Athens,Greece,36.40539932250977,28.086200714111328,37.9364013672,23.944499969499997,404.4834472444438,102
RHO,KGS,Rhodos,Greece,Kos,Greece,36.40539932250977,28.086200714111328,36.79330062866211,27.09169960021973,98.70159025176896,44
RHO,KZS,Rhodos,Greece,Kastelorizo,Greece,36.40539932250977,28.086200714111328,36.1417007446,29.5764007568,136.76828418303117,51
RHO,SKG,Rhodos,Greece,Thessaloniki,Greece,36.40539932250977,28.086200714111328,40.51969909667969,22.97089958190918,638.2460155252528,153
SKG,ATH,Thessaloniki,Greece,Athens,Greece,40.51969909667969,22.97089958190918,37.9364013672,23.944499969499997,299.23477256723174,82
SKG,CHQ,Thessaloniki,Greece,Chania,Greece,40.51969909667969,22.97089958190918,35.531700134277344,24.14970016479492,564.1522802266161,133
SKG,HER,Thessaloniki,Greece,Heraklion,Greece,40.51969909667969,22.97089958190918,35.3396987915,25.1802997589,607.6517325318016,147
SKG,MJT,Thessaloniki,Greece,Mytilini,Greece,40.51969909667969,22.97089958190918,39.0567016602,26.5983009338,349.99603490972817,92
SKG,RHO,Thessaloniki,Greece,Rhodos,Greece,40.51969909667969,22.97089958190918,36.40539932250977,28.086200714111328,638.2460155252528,153
SKU,ATH,Skiros,Greece,Athens,Greece,38.9676017761,24.4871997833,37.9364013672,23.944499969499997,124.02039325892709,49
SMI,ATH,Samos,Greece,Athens,Greece,37.68999862670898,26.911699295043945,37.9364013672,23.944499969499997,262.0797835406526,75
SOF,ATH,Sofia,Bulgaria,Athens,Greece,42.69669342041016,23.411436080932617,37.9364013672,23.944499969499997,531.242791966926,126
TIA,ATH,Tirana,Albania,Athens,Greece,41.4146995544,19.7206001282,37.9364013672,23.944499969499997,529.266524055543,126
ZTH,ATH,Zakynthos,Greece,Athens,Greece,37.7509,20.8843,37.9364013672,23.944499969499997,269.4921499473089,77
AGP,PRG,Malaga,Spain,Prague,Czech Republic,36.67490005493164,-4.499110221862793,50.1008,14.26,2116.146487744159,555
AMS,PRG,Amsterdam,Netherlands,Prague,Czech Republic,52.308601,4.76389,50.1008,14.26,705.0079806538921,167
ARN,PRG,Stockholm,Sweden,Prague,Czech Republic,59.65190124511699,17.918600082397,50.1008,14.26,1087.1016375378017,265
BCN,PMI,Barcelona,Spain,Palma de Mallorca,Spain,41.2971,2.07846,39.551700592,2.73881006241,201.9669263145331,64
BCN,PRG,Barcelona,Spain,Prague,Czech Republic,41.2971,2.07846,50.1008,14.26,1358.028873187786,324
BRU,PRG,Brussels,Belgium,Prague,Czech Republic,50.9014015198,4.48443984985,50.1008,14.26,696.5779880870049,165
BTS,KSC,Bratislava,Slovakia,Kosice,Slovakia,48.17020034790039,17.212699890136722,48.66310119628906,21.241100311279297,302.2719759274964,83
BTS,PRG,Bratislava,Slovakia,Prague,Czech Republic,48.17020034790039,17.212699890136722,50.1008,14.26,303.64758166571437,83
BUD,PRG,Budapest,Hungary,Prague,Czech Republic,47.429759999999995,19.261093,50.1008,14.26,471.5957768073475,115
